Time;Code;Pallete;Crash;Roller;Platform;Speed_1;Speed_2;Speed_3;Speed_4;Speed_5
2025-10-26 03:23:42.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:42.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:42.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:42.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:42.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:42.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:42.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:43.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:43.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:43.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:43.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:43.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:43.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:43.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:43.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:43.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:43.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:44.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:44.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:44.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:44.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:44.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:44.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:44.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:44.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:44.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:44.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:45.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:45.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:45.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:45.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:45.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:45.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:45.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:45.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:45.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:45.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:46.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:46.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:46.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:46.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:46.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:46.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:46.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:46.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:46.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:46.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:47.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:47.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:47.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:47.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:47.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:47.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:47.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:47.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:47.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:47.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:48.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:48.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:48.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:48.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:48.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:48.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:48.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:48.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:48.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:48.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:49.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:49.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:49.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:49.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:49.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:49.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:49.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:49.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:49.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:49.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:50.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:50.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:50.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:50.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:50.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:50.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:50.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:50.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:50.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:51.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:51.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:51.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:51.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:51.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:51.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:51.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:51.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:51.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:51.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:52.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:52.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:52.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:52.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:52.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:52.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:52.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:52.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:52.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:52.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:53.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:53.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:53.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:53.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:53.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:53.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:53.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:53.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:53.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:53.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:54.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:54.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:54.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:54.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:54.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:54.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:54.0;05;06;01;01;0550;0000;0000;0000;0000;0000
2025-10-26 03:23:54.0;05;06;01;01;0550;0000;0000;0000;0000;0000
