Time;Code;Pallete;Crash;Roller;Platform;Speed_1;Speed_2;Speed_3;Speed_4;Speed_5
2025-11-09 01:07:11.0;05;01;00;00;0550;0000;0000;0000;0000;0000
2025-11-09 01:07:11.0;06;01;00;00;0550;0000;0000;0000;0000;0000
2025-11-09 01:07:11.1;06;01;00;00;0550;0000;0000;0000;0000;0000
2025-11-09 01:07:11.2;06;01;00;00;0550;0000;0000;0000;0000;0000
2025-11-09 01:07:11.3;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:11.4;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:11.5;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:11.6;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:11.7;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:11.8;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:11.9;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:12.0;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:12.1;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:12.2;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:12.3;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:12.4;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:12.5;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:12.6;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:12.7;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:12.8;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:12.9;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:13.0;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:13.1;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:13.2;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:13.3;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:13.4;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:13.5;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:13.6;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:13.7;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:13.8;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:30.0;05;01;00;00;0550;0000;0000;0000;0000;0000
2025-11-09 01:07:30.0;06;01;00;00;0550;0000;0000;0000;0000;0000
2025-11-09 01:07:30.1;06;01;00;00;0550;0000;0000;0000;0000;0000
2025-11-09 01:07:30.2;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:30.3;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:30.4;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:30.5;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:30.6;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:30.7;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:30.8;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:30.9;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:31.0;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:31.1;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:31.2;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:31.3;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:31.4;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:31.5;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:31.6;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:31.7;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:31.8;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:31.9;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:32.0;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:32.1;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:32.2;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:32.3;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:32.4;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:32.5;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:32.6;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:36.0;06;01;00;00;0550;0000;0000;0000;0000;0000
2025-11-09 01:07:36.1;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:36.2;06;01;00;00;0550;0000;0000;0000;0000;0000
2025-11-09 01:07:36.3;06;01;00;00;0550;0000;0000;0000;0000;0000
2025-11-09 01:07:36.4;06;01;00;00;0550;0000;0000;0000;0000;0000
2025-11-09 01:07:36.5;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:36.6;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:36.7;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:36.8;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:36.9;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:37.0;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:37.1;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:37.2;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:37.3;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:37.4;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:37.5;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:37.6;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:37.7;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:37.8;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:37.9;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:38.0;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:38.1;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:38.2;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:38.3;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:38.4;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:38.5;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:38.6;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:38.7;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:38.8;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:38.9;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:39.0;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:39.1;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:39.2;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:39.3;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:46.0;06;01;00;00;0550;0000;0000;0000;0000;0000
2025-11-09 01:07:46.1;06;01;00;00;0550;0000;0000;0000;0000;0000
2025-11-09 01:07:46.2;06;01;00;00;0550;0000;0000;0000;0000;0000
2025-11-09 01:07:46.3;06;01;00;00;0550;0000;0000;0000;0000;0000
2025-11-09 01:07:46.4;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:46.5;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:46.6;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:46.7;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:46.8;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:46.9;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:47.0;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:47.1;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:47.2;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:47.3;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:47.4;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:47.5;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:47.6;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:47.7;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:47.8;06;01;00;00;0050;0000;0000;0000;0000;0000
2025-11-09 01:07:47.9;06;01;00;00;0050;0000;0000;0000;0000;0000
