Time;Code;Pallete;Crash;Roller;Platform;Speed_1;Speed_2;Speed_3;Speed_4;Speed_5
2025-11-13 00:09:31.0;05;17;05;03;0550;0000;0000;0000;0000;0000
2025-11-13 00:09:32.0;05;17;05;03;0550;0000;0000;0000;0000;0000
2025-11-13 00:09:32.0;05;17;05;03;0550;0000;0000;0000;0000;0000
2025-11-13 00:09:32.0;05;17;05;03;0550;0000;0000;0000;0000;0000
2025-11-13 00:09:32.0;05;17;05;03;0550;0000;0000;0000;0000;0000
2025-11-13 00:09:32.0;05;17;05;03;0550;0000;0000;0000;0000;0000
2025-11-13 00:09:32.0;05;17;05;03;0550;0000;0000;0000;0000;0000
2025-11-13 00:09:32.0;05;17;05;03;0550;0000;0000;0000;0000;0000
2025-11-13 00:09:32.0;05;17;05;03;0550;0000;0000;0000;0000;0000
2025-11-13 00:09:32.0;05;17;05;03;0550;0000;0000;0000;0000;0000
2025-11-13 00:09:32.0;05;17;05;03;0550;0000;0000;0000;0000;0000
2025-11-13 00:14:30.0;05;17;05;03;0550;0000;0000;0000;0000;0000
2025-11-13 00:14:30.0;05;17;05;03;0550;0000;0000;0000;0000;0000
2025-11-13 00:14:31.0;06;17;05;03;0550;0000;0000;0000;0000;0000
2025-11-13 00:14:31.1;06;17;05;03;0550;0000;0000;0000;0000;0000
2025-11-13 00:14:31.2;06;17;05;03;0550;0000;0000;0000;0000;0000
2025-11-13 00:14:31.3;06;17;05;03;0550;0000;0000;0000;0000;0000
2025-11-13 00:14:31.4;06;17;05;03;0050;0000;0000;0000;0000;0000
2025-11-13 00:14:31.5;06;17;05;03;0050;0000;0000;0000;0000;0000
2025-11-13 00:14:31.6;06;17;05;03;0050;0000;0000;0000;0000;0000
2025-11-13 00:14:31.7;06;17;05;03;0050;0000;0000;0000;0000;0000
2025-11-13 00:14:31.8;06;17;05;03;0050;0000;0000;0000;0000;0000
2025-11-13 00:14:31.9;06;17;05;03;0050;0000;0000;0000;0000;0000
2025-11-13 00:14:32.0;06;17;05;03;0050;0000;0000;0000;0000;0000
2025-11-13 00:14:32.1;06;17;05;03;0050;0000;0000;0000;0000;0000
2025-11-13 00:14:32.2;06;17;05;03;0050;0000;0000;0000;0000;0000
2025-11-13 00:14:32.3;06;17;05;03;0050;0000;0000;0000;0000;0000
2025-11-13 00:14:32.4;06;17;05;03;0050;0000;0000;0000;0000;0000
2025-11-13 00:14:32.5;06;17;05;03;0050;0000;0000;0000;0000;0000
2025-11-13 00:14:32.6;06;17;05;03;0050;0000;0000;0000;0000;0000
2025-11-13 00:14:32.7;06;17;05;03;0050;0000;0000;0000;0000;0000
2025-11-13 00:14:32.8;06;17;05;03;0050;0000;0000;0000;0000;0000
2025-11-13 00:14:32.9;06;17;05;03;0050;0000;0000;0000;0000;0000
2025-11-13 00:14:33.0;06;17;05;03;0050;0000;0000;0000;0000;0000
2025-11-13 00:14:33.1;06;17;05;03;0050;0000;0000;0000;0000;0000
2025-11-13 00:14:33.2;06;17;05;03;0050;0000;0000;0000;0000;0000
2025-11-13 00:14:33.3;06;17;05;03;0050;0000;0000;0000;0000;0000
2025-11-13 00:14:33.4;06;17;05;03;0050;0000;0000;0000;0000;0000
2025-11-13 00:14:33.5;06;17;05;03;0050;0000;0000;0000;0000;0000
2025-11-13 00:14:33.6;06;17;05;03;0050;0000;0000;0000;0000;0000
2025-11-13 00:14:33.7;06;17;05;03;0050;0000;0000;0000;0000;0000
2025-11-13 00:14:33.8;06;17;05;03;0050;0000;0000;0000;0000;0000
2025-11-13 00:15:08.0;05;17;05;03;0550;0000;0000;0000;0000;0000
2025-11-13 00:15:08.0;05;17;05;03;0550;0000;0000;0000;0000;0000
2025-11-13 00:15:08.0;05;17;05;03;0550;0000;0000;0000;0000;0000
2025-11-13 00:15:09.0;05;17;05;03;0550;0000;0000;0000;0000;0000
2025-11-13 00:15:09.0;06;17;05;03;0550;0000;0000;0000;0000;0000
2025-11-13 00:15:09.1;06;17;05;03;0550;0000;0000;0000;0000;0000
2025-11-13 00:15:09.2;06;17;05;03;0550;0000;0000;0000;0000;0000
2025-11-13 00:15:09.3;06;17;05;03;0550;0000;0000;0000;0000;0000
2025-11-13 00:15:09.4;06;17;05;03;0550;0000;0000;0000;0000;0000
2025-11-13 00:15:09.5;06;17;05;03;0550;0000;0000;0000;0000;0000
2025-11-13 00:15:09.6;06;17;05;03;0550;0000;0000;0000;0000;0000
2025-11-13 00:15:09.7;06;17;05;03;0550;0000;0000;0000;0000;0000
2025-11-13 00:15:09.8;06;17;05;03;0550;0000;0000;0000;0000;0000
2025-11-13 00:15:09.9;06;17;05;03;0550;0000;0000;0000;0000;0000
