Time;Code;Pallete;Crash;Roller;Platform;Speed_1;Speed_2;Speed_3;Speed_4;Speed_5
2025-11-12 03:01:19.0;05;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:01:19.0;05;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:01:19.0;05;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:01:19.0;05;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:01:19.0;05;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:01:19.0;05;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:01:19.0;05;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:01:19.0;05;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:01:19.0;05;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:01:20.0;05;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:01:20.0;05;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:01:20.0;05;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:01:20.0;05;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:01:20.0;05;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:01:20.0;05;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:01:20.0;05;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:01:20.0;05;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:01:20.0;05;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:01:20.0;05;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:01:21.0;05;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:01:21.0;05;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:01:21.0;05;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:01:21.0;05;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:01:21.0;05;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:01:21.0;05;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:01:21.0;05;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:01:21.0;05;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:01:21.0;05;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:01:21.0;05;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:01:22.0;05;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:01:22.0;06;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:01:22.1;06;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:01:22.2;06;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:01:22.3;06;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:01:22.4;06;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:01:22.5;06;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:01:22.6;06;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:01:22.7;06;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:01:22.8;06;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:01:22.9;06;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:01:23.0;06;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:01:23.1;06;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:01:23.2;06;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:01:23.3;06;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:01:23.4;06;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:01:23.5;06;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:01:23.6;06;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:01:23.7;06;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:01:23.8;06;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:01:23.9;06;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:01:24.0;06;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:01:24.1;06;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:01:24.2;06;09;03;03;0050;0000;0000;0000;0000;0000
2025-11-12 03:01:24.3;06;09;03;03;0050;0000;0000;0000;0000;0000
2025-11-12 03:01:24.4;06;09;03;03;0050;0000;0000;0000;0000;0000
2025-11-12 03:01:24.5;06;09;03;03;0050;0000;0000;0000;0000;0000
2025-11-12 03:01:24.6;06;09;03;03;0050;0000;0000;0000;0000;0000
2025-11-12 03:01:24.7;06;09;03;03;0050;0000;0000;0000;0000;0000
2025-11-12 03:01:24.8;06;09;03;03;0050;0000;0000;0000;0000;0000
2025-11-12 03:20:31.0;05;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:20:31.0;05;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:20:31.0;05;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:20:31.0;05;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:20:32.0;06;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:20:32.1;06;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:20:32.2;06;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:20:32.3;06;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:20:32.4;06;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:20:32.5;06;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:20:32.6;06;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:20:32.7;06;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:20:32.8;06;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:20:32.9;06;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:20:33.0;06;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:20:33.1;06;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:20:33.2;06;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:20:33.3;06;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:20:33.4;06;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:20:33.5;06;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:20:33.6;06;09;03;03;0550;0000;0000;0000;0000;0000
2025-11-12 03:20:33.7;06;09;03;03;0550;0000;0000;0000;0000;0000
