Time;Code;Pallete;Crash;Roller;Platform;Speed_1;Speed_2;Speed_3;Speed_4;Speed_5
2025-11-02 00:41:47.0;06;01;00;05;0050;0000;0004;0004;0004;0001
2025-11-02 00:41:47.2;06;01;00;05;0050;0000;0009;0009;0009;0001
2025-11-02 00:41:47.3;06;01;00;05;0050;0000;0014;0014;0014;0001
2025-11-02 00:41:47.4;06;01;00;05;0050;0000;0019;0019;0035;0002
2025-11-02 00:41:47.5;06;01;00;05;0050;0000;0024;0024;0055;0002
2025-11-02 00:41:47.6;06;01;00;05;0050;0000;0029;0029;0076;0002
2025-11-02 00:41:47.7;06;01;00;05;0050;0000;0034;0034;0097;0002
2025-11-02 00:41:47.8;06;01;00;05;0050;0000;0039;0039;0117;0002
2025-11-02 00:41:47.9;06;01;00;05;0050;0000;0044;0044;0138;0003
2025-11-02 00:41:48.0;06;01;00;05;0050;0000;0049;0049;0158;0003
2025-11-02 00:41:48.1;06;01;00;05;0050;0000;0049;0049;0174;0003
2025-11-02 00:41:48.2;06;01;00;05;0050;0000;0052;0044;0189;0003
2025-11-02 00:41:48.3;06;01;00;05;0050;0000;0055;0049;0205;0003
2025-11-02 00:41:48.4;06;01;00;05;0050;0000;0058;0049;0205;0003
2025-11-02 00:41:48.5;06;01;00;05;0050;0000;0062;0049;0205;0003
2025-11-02 00:41:48.6;06;01;00;05;0050;0000;0065;0049;0205;0003
2025-11-02 00:41:48.7;06;01;00;05;0050;0000;0068;0049;0205;0003
2025-11-02 00:41:48.8;06;01;00;05;0050;0000;0072;0049;0205;0003
2025-11-02 00:41:48.9;06;01;00;05;0050;0000;0075;0049;0205;0003
2025-11-02 00:41:49.0;06;01;00;05;0050;0000;0078;0049;0205;0003
2025-11-02 00:41:49.1;06;01;00;05;0050;0000;0082;0049;0205;0003
2025-11-02 00:41:49.2;06;01;00;05;0050;0000;0082;0049;0205;0003
2025-11-02 00:41:49.3;06;01;00;05;0050;0000;0082;0049;0205;0003
2025-11-02 00:41:49.4;06;01;00;05;0050;0000;0082;0044;0205;0003
2025-11-02 00:41:49.5;06;01;00;05;0050;0000;0082;0039;0205;0003
2025-11-02 00:41:49.6;06;01;00;05;0050;0000;0082;0034;0205;0003
2025-11-02 00:41:49.7;06;01;00;05;0050;0000;0082;0029;0205;0003
2025-11-02 00:41:49.8;06;01;00;05;0050;0000;0082;0024;0205;0003
2025-11-02 00:41:49.9;06;01;00;05;0050;0000;0082;0019;0184;0003
2025-11-02 00:41:50.0;06;01;00;05;0050;0000;0082;0014;0164;0003
2025-11-02 00:41:50.1;06;01;00;05;0050;0000;0082;0009;0143;0003
2025-11-02 00:41:50.2;06;01;00;05;0050;0000;0073;0004;0123;0003
2025-11-02 00:41:50.3;06;01;00;05;0050;0000;0065;0000;0102;0003
2025-11-02 00:41:50.4;06;01;00;05;0050;0000;0057;0000;0082;0003
2025-11-02 00:41:50.5;06;01;00;05;0050;0000;0049;0049;0061;0003
2025-11-02 00:41:50.6;06;01;00;05;0050;0000;0041;0041;0041;0003
2025-11-02 00:41:50.7;06;01;00;05;0050;0000;0032;0032;0020;0003
2025-11-02 00:41:50.8;06;01;00;05;0050;0000;0024;0024;0000;0003
2025-11-02 00:41:50.9;06;01;00;05;0050;0000;0016;0016;0000;0003
2025-11-02 00:41:51.0;06;01;00;05;0050;0000;0008;0008;0000;0003
2025-11-02 00:42:58.0;05;01;00;05;0550;0000;0000;0000;0000;0000
2025-11-02 00:42:58.0;05;01;00;05;0550;0000;0000;0000;0000;0000
2025-11-02 00:42:58.0;05;01;00;05;0550;0000;0000;0000;0000;0000
2025-11-02 00:42:59.0;05;01;00;05;0550;0000;0000;0000;0000;0000
2025-11-02 00:42:59.0;05;01;00;05;0550;0000;0000;0000;0000;0000
2025-11-02 00:42:59.0;05;01;00;05;0550;0000;0000;0000;0000;0000
2025-11-02 00:42:59.0;05;01;00;05;0550;0000;0000;0000;0000;0000
2025-11-02 00:42:59.0;05;01;00;05;0550;0000;0000;0000;0000;0000
2025-11-02 00:42:59.0;05;01;00;05;0550;0000;0000;0000;0000;0000
2025-11-02 00:42:59.0;05;01;00;05;0550;0000;0000;0000;0000;0000
2025-11-02 00:42:59.0;05;01;00;05;0550;0000;0000;0000;0000;0000
2025-11-02 00:42:59.0;05;01;00;05;0550;0000;0000;0000;0000;0000
2025-11-02 00:42:59.0;05;01;00;05;0550;0000;0000;0000;0000;0000
2025-11-02 00:43:00.0;05;01;00;05;0550;0000;0000;0000;0000;0000
2025-11-02 00:43:00.0;05;01;00;05;0550;0000;0000;0000;0000;0000
2025-11-02 00:43:00.0;05;01;00;05;0550;0000;0000;0000;0000;0000
2025-11-02 00:43:00.0;05;01;00;05;0550;0000;0000;0000;0000;0000
2025-11-02 00:43:00.0;05;01;00;05;0550;0000;0000;0000;0000;0000
2025-11-02 00:43:00.0;05;01;00;05;0550;0000;0000;0000;0000;0000
2025-11-02 00:43:00.0;05;01;00;05;0550;0000;0000;0000;0000;0000
2025-11-02 00:43:00.0;05;01;00;05;0550;0000;0000;0000;0000;0000
2025-11-02 00:43:00.0;05;01;00;05;0550;0000;0000;0000;0000;0000
2025-11-02 00:43:00.0;05;01;00;05;0550;0000;0000;0000;0000;0000
2025-11-02 00:43:01.0;05;01;00;05;0550;0000;0000;0000;0000;0000
2025-11-02 00:43:01.0;05;01;00;05;0550;0000;0000;0000;0000;0000
2025-11-02 00:43:01.0;05;01;00;05;0550;0000;0000;0000;0000;0000
2025-11-02 00:43:01.0;05;01;00;05;0550;0000;0000;0000;0000;0000
2025-11-02 00:43:01.0;05;01;00;05;0550;0000;0000;0000;0000;0000
2025-11-02 00:43:01.0;05;01;00;05;0550;0000;0000;0000;0000;0000
2025-11-02 00:43:01.0;05;01;00;05;0550;0000;0000;0000;0000;0000
2025-11-02 00:43:01.0;05;01;00;05;0550;0000;0000;0000;0000;0000
2025-11-02 00:43:01.0;05;01;00;05;0550;0000;0000;0000;0000;0000
2025-11-02 00:43:01.0;05;01;00;05;0550;0000;0000;0000;0000;0000
2025-11-02 00:43:02.0;05;01;00;05;0550;0000;0000;0000;0000;0000
2025-11-02 00:43:02.0;05;01;00;05;0550;0000;0000;0000;0000;0000
2025-11-02 00:43:02.0;05;01;00;05;0550;0000;0000;0000;0000;0000
2025-11-02 00:43:02.0;05;01;00;05;0550;0000;0000;0000;0000;0000
2025-11-02 00:43:02.0;05;01;00;05;0550;0000;0000;0000;0000;0000
2025-11-02 00:43:02.0;05;01;00;05;0550;0000;0000;0000;0000;0000
2025-11-02 00:43:02.0;05;01;00;05;0550;0000;0000;0000;0000;0000
2025-11-02 00:43:02.0;05;01;00;05;0550;0000;0000;0000;0000;0000
2025-11-02 00:43:02.0;05;01;00;05;0550;0000;0000;0000;0000;0000
2025-11-02 00:43:02.0;05;01;00;05;0550;0000;0000;0000;0000;0000
