Time;Code;Pallete;Crash;Roller;Platform;Speed_1;Speed_2;Speed_3;Speed_4;Speed_5
2025-11-10 02:30:18.0;05;24;02;03;0550;0000;0000;0000;0000;0000
2025-11-10 02:30:18.0;05;24;02;03;0550;0000;0000;0000;0000;0000
2025-11-10 02:30:18.0;05;24;02;03;0550;0000;0000;0000;0000;0000
2025-11-10 02:30:18.0;05;24;02;03;0550;0000;0000;0000;0000;0000
2025-11-10 02:30:18.0;05;24;02;03;0550;0000;0000;0000;0000;0000
2025-11-10 02:30:18.0;05;24;02;03;0550;0000;0000;0000;0000;0000
2025-11-10 02:30:18.0;05;24;02;03;0550;0000;0000;0000;0000;0000
2025-11-10 02:30:18.0;05;24;02;03;0550;0000;0000;0000;0000;0000
2025-11-10 02:30:19.0;05;24;02;03;0550;0000;0000;0000;0000;0000
2025-11-10 02:30:19.0;05;24;02;03;0550;0000;0000;0000;0000;0000
2025-11-10 02:30:19.0;05;24;02;03;0550;0000;0000;0000;0000;0000
2025-11-10 02:30:19.0;05;24;02;03;0550;0000;0000;0000;0000;0000
2025-11-10 02:30:19.0;05;24;02;03;0550;0000;0000;0000;0000;0000
2025-11-10 02:30:20.0;06;24;02;03;0550;0000;0000;0000;0000;0000
2025-11-10 02:30:20.1;06;24;02;03;0550;0000;0000;0000;0000;0000
2025-11-10 02:30:20.2;06;24;02;03;0550;0000;0000;0000;0000;0000
2025-11-10 02:30:20.3;06;24;02;03;0550;0000;0000;0000;0000;0000
2025-11-10 02:30:20.4;06;24;02;03;0550;0000;0000;0000;0000;0000
2025-11-10 02:30:20.5;06;24;02;03;0550;0000;0000;0000;0000;0000
2025-11-10 02:30:20.6;06;24;02;03;0550;0000;0000;0000;0000;0000
2025-11-10 02:30:20.7;06;24;02;03;0550;0000;0000;0000;0000;0000
2025-11-10 02:30:20.8;06;24;02;03;0550;0000;0000;0000;0000;0000
2025-11-10 02:30:20.9;06;24;02;03;0550;0000;0000;0000;0000;0000
2025-11-10 02:30:21.0;06;24;02;03;0550;0000;0000;0000;0000;0000
